,0,1,2
3219,87,29,0
3220,88,29,0
3221,89,29,0
3222,90,29,0
3223,91,29,0
3224,92,29,0
3225,93,29,0
3226,94,29,0
3227,95,29,0
3228,96,29,0
3229,97,29,0
3230,98,29,0
3231,99,29,0
3232,100,29,0
3233,101,29,0
3234,102,29,0
3235,103,29,0
3236,104,29,1
3237,105,29,0
3238,106,29,0
3239,107,29,0
3240,0,30,0
3241,1,30,0
3242,2,30,0
3243,3,30,1
3244,4,30,0
3245,5,30,1
3246,6,30,1
3247,7,30,1
3248,8,30,1
3249,9,30,1
3250,10,30,1
3251,11,30,0
3252,12,30,0
3253,13,30,0
3254,14,30,0
3255,15,30,0
3256,16,30,0
3257,17,30,1
3258,18,30,0
3259,19,30,0
3260,20,30,0
3261,21,30,0
3262,22,30,0
3263,23,30,0
3264,24,30,1
3265,25,30,1
3266,26,30,1
3267,27,30,0
3268,28,30,1
3269,29,30,1
3270,30,30,1
3271,31,30,1
3272,32,30,1
3273,33,30,0
3274,34,30,0
3275,35,30,1
3276,36,30,0
3277,37,30,0
3278,38,30,0
3279,39,30,0
3280,40,30,1
3281,41,30,0
3282,42,30,0
3283,43,30,0
3284,44,30,0
3285,45,30,0
3286,46,30,1
3287,47,30,0
3288,48,30,1
3289,49,30,0
3290,50,30,0
3291,51,30,0
3292,52,30,0
3293,53,30,0
3294,54,30,0
3295,55,30,0
3296,56,30,0
3297,57,30,1
3298,58,30,0
3299,59,30,0
3300,60,30,0
3301,61,30,0
3302,62,30,1
3303,63,30,0
3304,64,30,0
3305,65,30,1
3306,66,30,1
3307,67,30,0
3308,68,30,1
3309,69,30,1
3310,70,30,1
3311,71,30,1
3312,72,30,1
3313,73,30,1
3314,74,30,0
3315,75,30,1
3316,76,30,1
3317,77,30,1
3318,78,30,1
3319,79,30,0
3320,80,30,1
3321,81,30,1
3322,82,30,0
3323,83,30,1
3324,84,30,0
3325,85,30,0
3326,86,30,1
3327,87,30,1
3328,88,30,1
3329,89,30,1
3330,90,30,0
3331,91,30,1
3332,92,30,0
3333,93,30,0
3334,94,30,0
3335,95,30,0
3336,96,30,0
3337,97,30,0
3338,98,30,0
3339,99,30,0
3340,100,30,0
3341,101,30,0
3342,102,30,0
3343,103,30,1
3344,104,30,0
3345,105,30,1
3346,106,30,1
3347,107,30,1
3348,0,31,0
3349,1,31,0
3350,2,31,0
3351,3,31,0
3352,4,31,0
3353,5,31,0
3354,6,31,0
3355,7,31,0
3356,8,31,0
3357,9,31,0
3358,10,31,1
3359,11,31,0
3360,12,31,0
3361,13,31,0
3362,14,31,0
3363,15,31,0
3364,16,31,0
3365,17,31,0
3366,18,31,0
3367,19,31,0
3368,20,31,0
3369,21,31,1
3370,22,31,1
3371,23,31,1
3372,24,31,1
3373,25,31,0
3374,26,31,0
3375,27,31,1
3376,28,31,1
3377,29,31,1
3378,30,31,1
3379,31,31,0
3380,32,31,0
3381,33,31,0
3382,34,31,0
3383,35,31,0
3384,36,31,0
3385,37,31,0
3386,38,31,0
3387,39,31,0
3388,40,31,1
3389,41,31,0
3390,42,31,1
3391,43,31,0
3392,44,31,0
3393,45,31,0
3394,46,31,1
3395,47,31,1
3396,48,31,0
3397,49,31,0
3398,50,31,1
3399,51,31,0
3400,52,31,0
3401,53,31,0
3402,54,31,0
3403,55,31,1
3404,56,31,0
3405,57,31,0
3406,58,31,0
3407,59,31,0
3408,60,31,1
3409,61,31,0
3410,62,31,1
3411,63,31,0
3412,64,31,0
3413,65,31,1
3414,66,31,1
3415,67,31,0
3416,68,31,0
3417,69,31,0
3418,70,31,0
3419,71,31,0
3420,72,31,0
3421,73,31,1
3422,74,31,0
3423,75,31,0
3424,76,31,1
3425,77,31,1
3426,78,31,0
3427,79,31,0
3428,80,31,0
3429,81,31,1
3430,82,31,1
3431,83,31,0
3432,84,31,1
3433,85,31,1
3434,86,31,0
3435,87,31,0
3436,88,31,1
3437,89,31,1
3438,90,31,0
3439,91,31,0
3440,92,31,0
3441,93,31,0
3442,94,31,0
3443,95,31,0
3444,96,31,1
3445,97,31,1
3446,98,31,0
3447,99,31,0
3448,100,31,0
3449,101,31,0
3450,102,31,0
3451,103,31,1
3452,104,31,0
3453,105,31,0
3454,106,31,1
3455,107,31,0
3456,0,32,0
3457,1,32,0
3458,2,32,0
3459,3,32,0
3460,4,32,1
3461,5,32,1
3462,6,32,0
3463,7,32,0
3464,8,32,0
3465,9,32,0
3466,10,32,0
3467,11,32,0
3468,12,32,0
3469,13,32,0
3470,14,32,0
3471,15,32,0
3472,16,32,0
3473,17,32,0
3474,18,32,0
3475,19,32,0
3476,20,32,0
3477,21,32,0
3478,22,32,1
3479,23,32,0
3480,24,32,1
3481,25,32,0
3482,26,32,0
3483,27,32,0
3484,28,32,1
3485,29,32,1
3486,30,32,0
3487,31,32,0
3488,32,32,0
3489,33,32,0
3490,34,32,0
3491,35,32,0
3492,36,32,0
3493,37,32,0
3494,38,32,0
3495,39,32,0
3496,40,32,0
3497,41,32,0
3498,42,32,0
3499,43,32,0
3500,44,32,0
3501,45,32,0
3502,46,32,0
3503,47,32,1
3504,48,32,0
3505,49,32,0
3506,50,32,1
3507,51,32,0
3508,52,32,1
3509,53,32,0
3510,54,32,0
3511,55,32,1
3512,56,32,0
3513,57,32,0
3514,58,32,0
3515,59,32,0
3516,60,32,0
3517,61,32,0
3518,62,32,0
3519,63,32,0
3520,64,32,1
3521,65,32,0
3522,66,32,0
3523,67,32,0
3524,68,32,0
3525,69,32,0
3526,70,32,0
3527,71,32,0
3528,72,32,0
3529,73,32,0
3530,74,32,0
3531,75,32,0
3532,76,32,1
3533,77,32,0
3534,78,32,0
3535,79,32,0
3536,80,32,0
3537,81,32,0
3538,82,32,0
3539,83,32,0
3540,84,32,0
3541,85,32,1
3542,86,32,0
3543,87,32,0
3544,88,32,0
3545,89,32,0
3546,90,32,0
3547,91,32,0
3548,92,32,0
3549,93,32,0
3550,94,32,0
3551,95,32,0
3552,96,32,0
3553,97,32,0
3554,98,32,0
3555,99,32,0
3556,100,32,0
3557,101,32,0
3558,102,32,0
3559,103,32,1
3560,104,32,0
3561,105,32,0
3562,106,32,0
3563,107,32,0
3564,0,33,0
3565,1,33,0
3566,2,33,0
3567,3,33,0
3568,4,33,0
3569,5,33,0
3570,6,33,0
3571,7,33,0
3572,8,33,0
3573,9,33,0
3574,10,33,1
3575,11,33,0
3576,12,33,0
3577,13,33,0
3578,14,33,0
3579,15,33,0
3580,16,33,0
3581,17,33,0
3582,18,33,0
3583,19,33,0
3584,20,33,0
3585,21,33,1
3586,22,33,1
3587,23,33,0
3588,24,33,0
3589,25,33,0
3590,26,33,0
3591,27,33,1
3592,28,33,1
3593,29,33,1
3594,30,33,1
3595,31,33,0
3596,32,33,0
3597,33,33,0
3598,34,33,0
3599,35,33,0
3600,36,33,0
3601,37,33,0
3602,38,33,0
3603,39,33,0
3604,40,33,1
3605,41,33,0
3606,42,33,1
3607,43,33,0
3608,44,33,0
3609,45,33,0
3610,46,33,1
3611,47,33,1
3612,48,33,1
3613,49,33,1
3614,50,33,0
3615,51,33,1
3616,52,33,0
3617,53,33,0
3618,54,33,0
3619,55,33,0
3620,56,33,0
3621,57,33,0
3622,58,33,1
3623,59,33,0
3624,60,33,1
3625,61,33,0
3626,62,33,0
3627,63,33,0
3628,64,33,1
3629,65,33,1
3630,66,33,1
3631,67,33,1
3632,68,33,1
3633,69,33,1
3634,70,33,0
3635,71,33,0
3636,72,33,0
3637,73,33,1
3638,74,33,0
3639,75,33,1
3640,76,33,0
3641,77,33,1
3642,78,33,1
3643,79,33,0
3644,80,33,0
3645,81,33,1
3646,82,33,0
3647,83,33,0
3648,84,33,1
3649,85,33,0
3650,86,33,0
3651,87,33,0
3652,88,33,1
3653,89,33,1
3654,90,33,0
3655,91,33,0
3656,92,33,0
3657,93,33,1
3658,94,33,0
3659,95,33,1
3660,96,33,0
3661,97,33,1
3662,98,33,0
3663,99,33,0
3664,100,33,0
3665,101,33,0
3666,102,33,0
3667,103,33,1
3668,104,33,0
3669,105,33,1
3670,106,33,0
3671,107,33,0
3672,0,34,0
3673,1,34,0
3674,2,34,0
3675,3,34,0
3676,4,34,0
3677,5,34,0
3678,6,34,1
3679,7,34,0
3680,8,34,0
3681,9,34,0
3682,10,34,0
3683,11,34,0
3684,12,34,0
3685,13,34,0
3686,14,34,0
3687,15,34,0
3688,16,34,0
3689,17,34,0
3690,18,34,1
3691,19,34,0
3692,20,34,0
3693,21,34,0
3694,22,34,1
3695,23,34,0
3696,24,34,1
3697,25,34,0
3698,26,34,0
3699,27,34,1
3700,28,34,0
3701,29,34,1
3702,30,34,1
3703,31,34,0
3704,32,34,0
3705,33,34,0
3706,34,34,0
3707,35,34,0
3708,36,34,0
3709,37,34,0
3710,38,34,0
3711,39,34,0
3712,40,34,0
3713,41,34,0
3714,42,34,1
3715,43,34,0
3716,44,34,0
3717,45,34,0
3718,46,34,0
3719,47,34,1
3720,48,34,0
3721,49,34,0
3722,50,34,1
3723,51,34,0
3724,52,34,0
3725,53,34,0
3726,54,34,0
3727,55,34,0
3728,56,34,0
3729,57,34,0
3730,58,34,0
3731,59,34,0
3732,60,34,1
3733,61,34,0
3734,62,34,0
3735,63,34,0
3736,64,34,1
3737,65,34,1
3738,66,34,1
3739,67,34,0
3740,68,34,0
3741,69,34,0
3742,70,34,1
3743,71,34,0
3744,72,34,0
3745,73,34,1
3746,74,34,0
3747,75,34,1
3748,76,34,1
3749,77,34,1
3750,78,34,0
3751,79,34,0
3752,80,34,0
3753,81,34,0
3754,82,34,0
3755,83,34,0
3756,84,34,0
3757,85,34,0
3758,86,34,0
3759,87,34,0
3760,88,34,1
3761,89,34,1
3762,90,34,0
3763,91,34,0
3764,92,34,0
3765,93,34,1
3766,94,34,1
3767,95,34,0
3768,96,34,1
3769,97,34,0
3770,98,34,0
3771,99,34,0
3772,100,34,0
3773,101,34,0
3774,102,34,0
3775,103,34,1
3776,104,34,0
3777,105,34,0
3778,106,34,0
3779,107,34,0
3780,0,35,0
3781,1,35,0
3782,2,35,0
3783,3,35,0
3784,4,35,0
3785,5,35,0
3786,6,35,0
3787,7,35,0
3788,8,35,0
3789,9,35,0
3790,10,35,1
3791,11,35,0
3792,12,35,0
3793,13,35,0
3794,14,35,0
3795,15,35,0
3796,16,35,0
3797,17,35,0
3798,18,35,0
3799,19,35,0
3800,20,35,0
3801,21,35,1
3802,22,35,1
3803,23,35,1
3804,24,35,0
3805,25,35,0
3806,26,35,0
3807,27,35,0
3808,28,35,0
3809,29,35,0
3810,30,35,1
3811,31,35,0
3812,32,35,0
3813,33,35,0
3814,34,35,0
3815,35,35,0
3816,36,35,0
3817,37,35,0
3818,38,35,0
3819,39,35,0
3820,40,35,1
3821,41,35,0
3822,42,35,1
3823,43,35,0
3824,44,35,0
3825,45,35,0
3826,46,35,1
3827,47,35,1
3828,48,35,0
3829,49,35,0
3830,50,35,1
3831,51,35,0
3832,52,35,0
3833,53,35,0
3834,54,35,0
3835,55,35,1
3836,56,35,0
3837,57,35,1
3838,58,35,0
3839,59,35,0
3840,60,35,0
3841,61,35,0
3842,62,35,0
3843,63,35,0
3844,64,35,0
3845,65,35,0
3846,66,35,0
3847,67,35,0
3848,68,35,0
3849,69,35,0
3850,70,35,0
3851,71,35,0
3852,72,35,0
3853,73,35,0
3854,74,35,1
3855,75,35,0
3856,76,35,0
3857,77,35,1
3858,78,35,0
3859,79,35,0
3860,80,35,0
3861,81,35,0
3862,82,35,0
3863,83,35,0
3864,84,35,0
3865,85,35,0
3866,86,35,0
3867,87,35,0
3868,88,35,0
3869,89,35,1
3870,90,35,0
3871,91,35,0
3872,92,35,0
3873,93,35,1
3874,94,35,0
3875,95,35,0
3876,96,35,0
3877,97,35,0
3878,98,35,0
3879,99,35,0
3880,100,35,0
3881,101,35,0
3882,102,35,0
3883,103,35,1
3884,104,35,1
3885,105,35,0
3886,106,35,1
3887,107,35,0
3888,0,36,0
3889,1,36,0
3890,2,36,0
3891,3,36,0
3892,4,36,0
3893,5,36,1
3894,6,36,0
3895,7,36,0
3896,8,36,0
3897,9,36,0
3898,10,36,1
3899,11,36,0
3900,12,36,0
3901,13,36,0
3902,14,36,0
3903,15,36,0
3904,16,36,0
3905,17,36,0
3906,18,36,1
3907,19,36,0
3908,20,36,0
3909,21,36,1
3910,22,36,1
3911,23,36,1
3912,24,36,1
3913,25,36,0
3914,26,36,0
3915,27,36,1
3916,28,36,1
3917,29,36,1
3918,30,36,1
3919,31,36,0
3920,32,36,0
3921,33,36,0
3922,34,36,1
3923,35,36,0
3924,36,36,0
3925,37,36,0
3926,38,36,0
3927,39,36,0
3928,40,36,1
3929,41,36,0
3930,42,36,1
3931,43,36,0
3932,44,36,0
3933,45,36,0
3934,46,36,1
3935,47,36,1
3936,48,36,1
3937,49,36,0
3938,50,36,1
3939,51,36,0
3940,52,36,0
3941,53,36,0
3942,54,36,0
3943,55,36,0
3944,56,36,0
3945,57,36,1
3946,58,36,0
3947,59,36,1
3948,60,36,1
3949,61,36,0
3950,62,36,1
3951,63,36,0
3952,64,36,1
3953,65,36,1
3954,66,36,1
3955,67,36,1
3956,68,36,1
3957,69,36,1
3958,70,36,1
3959,71,36,1
3960,72,36,1
3961,73,36,1
3962,74,36,0
3963,75,36,1
3964,76,36,1
3965,77,36,1
3966,78,36,1
3967,79,36,1
3968,80,36,1
3969,81,36,1
3970,82,36,1
3971,83,36,0
3972,84,36,1
3973,85,36,1
3974,86,36,1
3975,87,36,0
3976,88,36,1
3977,89,36,1
3978,90,36,0
3979,91,36,1
3980,92,36,0
3981,93,36,1
3982,94,36,1
3983,95,36,0
3984,96,36,1
3985,97,36,1
3986,98,36,0
3987,99,36,0
3988,100,36,0
3989,101,36,0
3990,102,36,1
3991,103,36,1
3992,104,36,0
3993,105,36,1
3994,106,36,1
3995,107,36,0
3996,0,37,1
3997,1,37,1
3998,2,37,1
3999,3,37,1
4000,4,37,1
4001,5,37,1
4002,6,37,1
4003,7,37,1
4004,8,37,0
4005,9,37,1
4006,10,37,1
4007,11,37,1
4008,12,37,0
4009,13,37,0
4010,14,37,1
4011,15,37,1
4012,16,37,1
4013,17,37,1
4014,18,37,1
4015,19,37,0
4016,20,37,1
4017,21,37,1
4018,22,37,1
4019,23,37,1
4020,24,37,1
4021,25,37,1
4022,26,37,1
4023,27,37,1
4024,28,37,0
4025,29,37,1
4026,30,37,1
4027,31,37,1
4028,32,37,1
4029,33,37,1
4030,34,37,1
4031,35,37,1
4032,36,37,1
4033,37,37,1
4034,38,37,1
4035,39,37,1
4036,40,37,1
4037,41,37,1
4038,42,37,1
4039,43,37,1
4040,44,37,1
4041,45,37,1
4042,46,37,1
4043,47,37,0
4044,48,37,1
4045,49,37,1
4046,50,37,1
4047,51,37,1
4048,52,37,0
4049,53,37,1
4050,54,37,1
4051,55,37,1
4052,56,37,1
4053,57,37,1
4054,58,37,1
4055,59,37,1
4056,60,37,1
4057,61,37,1
4058,62,37,1
4059,63,37,1
4060,64,37,1
4061,65,37,1
4062,66,37,1
4063,67,37,1
4064,68,37,1
4065,69,37,0
4066,70,37,0
4067,71,37,1
4068,72,37,1
4069,73,37,1
4070,74,37,1
4071,75,37,1
4072,76,37,1
4073,77,37,1
4074,78,37,1
4075,79,37,1
4076,80,37,1
4077,81,37,1
4078,82,37,1
4079,83,37,1
4080,84,37,1
4081,85,37,1
4082,86,37,1
4083,87,37,1
4084,88,37,1
4085,89,37,0
4086,90,37,1
4087,91,37,1
4088,92,37,1
4089,93,37,1
4090,94,37,1
4091,95,37,0
4092,96,37,1
4093,97,37,1
4094,98,37,1
4095,99,37,1
4096,100,37,1
4097,101,37,1
4098,102,37,1
4099,103,37,1
4100,104,37,1
4101,105,37,1
4102,106,37,1
4103,107,37,1
4104,0,38,0
4105,1,38,0
4106,2,38,0
4107,3,38,0
4108,4,38,0
4109,5,38,0
4110,6,38,0
4111,7,38,0
4112,8,38,0
4113,9,38,0
4114,10,38,1
4115,11,38,0
4116,12,38,0
4117,13,38,0
4118,14,38,0
4119,15,38,0
4120,16,38,0
4121,17,38,0
4122,18,38,0
4123,19,38,0
4124,20,38,0
4125,21,38,0
4126,22,38,1
4127,23,38,1
4128,24,38,1
4129,25,38,0
4130,26,38,0
4131,27,38,0
4132,28,38,1
4133,29,38,1
4134,30,38,1
4135,31,38,0
4136,32,38,0
4137,33,38,0
4138,34,38,0
4139,35,38,0
4140,36,38,0
4141,37,38,0
4142,38,38,0
4143,39,38,0
4144,40,38,0
4145,41,38,0
4146,42,38,1
4147,43,38,0
4148,44,38,0
4149,45,38,0
4150,46,38,1
4151,47,38,1
4152,48,38,0
4153,49,38,0
4154,50,38,0
4155,51,38,0
4156,52,38,0
4157,53,38,0
4158,54,38,0
4159,55,38,0
4160,56,38,0
4161,57,38,0
4162,58,38,0
4163,59,38,0
4164,60,38,1
4165,61,38,0
4166,62,38,0
4167,63,38,0
4168,64,38,1
4169,65,38,1
4170,66,38,0
4171,67,38,1
4172,68,38,0
4173,69,38,0
4174,70,38,0
4175,71,38,0
4176,72,38,0
4177,73,38,1
4178,74,38,0
4179,75,38,0
4180,76,38,0
4181,77,38,1
4182,78,38,0
4183,79,38,0
4184,80,38,0
4185,81,38,1
4186,82,38,0
4187,83,38,0
4188,84,38,0
4189,85,38,0
4190,86,38,0
4191,87,38,0
4192,88,38,1
4193,89,38,0
4194,90,38,0
4195,91,38,0
4196,92,38,0
4197,93,38,1
4198,94,38,0
4199,95,38,0
4200,96,38,0
4201,97,38,1
4202,98,38,0
4203,99,38,0
4204,100,38,0
4205,101,38,0
4206,102,38,0
4207,103,38,1
4208,104,38,0
4209,105,38,0
4210,106,38,0
4211,107,38,0
