,0,1,2
3202,320,32,0
3203,320,33,0
3204,320,29,1
3205,320,27,1
3206,320,11,0
3207,320,14,0
3208,320,28,0
3209,321,13,3
3210,321,59,3
3211,321,15,3
3212,321,39,2
3213,321,42,3
3214,321,0,3
3215,321,85,3
3216,321,6,3
3217,321,18,2
3218,321,43,2
3219,322,13,2
3220,322,35,2
3221,322,0,2
3222,322,38,3
3223,322,37,3
3224,322,25,2
3225,322,9,2
3226,322,29,2
3227,322,32,2
3228,322,23,2
3229,323,22,3
3230,323,29,3
3231,323,87,3
3232,323,-1,3
3233,323,60,2
3234,323,17,3
3235,323,42,3
3236,323,6,3
3237,323,86,3
3238,323,10,3
3239,324,13,2
3240,324,41,2
3241,324,-1,2
3242,324,59,2
3243,324,29,2
3244,324,45,3
3245,324,53,2
3246,324,8,2
3247,324,23,3
3248,324,26,3
3249,325,10,3
3250,325,51,2
3251,325,37,3
3252,325,6,2
3253,325,33,3
3254,325,14,2
3255,325,16,2
3256,325,41,3
3257,325,23,2
3258,325,26,3
3259,326,20,3
3260,326,49,0
3261,326,0,0
3262,326,51,0
3263,326,17,1
3264,326,33,0
3265,326,14,0
3266,326,52,0
3267,326,23,1
3268,326,45,0
3269,327,32,3
3270,327,72,2
3271,327,13,0
3272,327,51,0
3273,327,0,2
3274,327,7,3
3275,327,14,2
3276,327,21,3
3277,327,5,2
3278,327,60,2
3279,328,22,3
3280,328,6,3
3281,328,32,3
3282,328,58,3
3283,328,21,3
3284,328,40,3
3285,328,17,2
3286,328,7,3
3287,328,20,3
3288,328,29,3
3289,329,-1,1
3290,329,94,0
3291,329,45,0
3292,329,25,0
3293,329,5,0
3294,329,33,1
3295,329,29,0
3296,329,37,0
3297,329,67,0
3298,329,32,0
3299,330,-1,3
3300,330,0,3
3301,330,33,3
3302,330,11,3
3303,330,10,3
3304,330,66,3
3305,330,14,3
3306,330,38,3
3307,330,25,3
3308,330,56,2
3309,331,77,2
3310,331,32,2
3311,331,33,2
3312,331,37,3
3313,331,2,2
3314,331,0,2
3315,331,56,2
3316,331,6,2
3317,331,19,2
3318,331,45,2
3319,332,35,0
3320,332,33,0
3321,332,61,1
3322,332,40,0
3323,332,7,0
3324,332,43,0
3325,332,39,0
3326,332,14,0
3327,332,20,1
3328,332,10,1
3329,333,9,3
3330,333,-1,3
3331,333,24,2
3332,333,21,3
3333,333,26,3
3334,333,33,3
3335,333,18,3
3336,333,45,3
3337,333,41,3
3338,333,96,3
3339,334,13,0
3340,334,14,0
3341,334,33,0
3342,334,35,0
3343,334,59,0
3344,334,6,0
3345,334,34,0
3346,334,19,0
3347,334,18,0
3348,334,26,0
3349,335,88,2
3350,335,10,2
3351,335,20,2
3352,335,2,2
3353,335,11,2
3354,335,67,2
3355,335,43,2
3356,335,39,2
3357,335,92,2
3358,335,14,2
3359,336,-1,3
3360,336,10,3
3361,336,37,3
3362,336,5,3
3363,336,7,2
3364,336,39,3
3365,336,0,2
3366,336,45,3
3367,336,19,3
3368,336,86,3
3369,337,46,1
3370,337,38,0
3371,337,12,0
3372,337,29,0
3373,337,20,3
3374,337,18,1
3375,337,39,0
3376,337,51,0
3377,337,7,1
3378,337,0,1
3379,338,11,3
3380,338,9,2
3381,338,-1,3
3382,338,35,2
3383,338,65,2
3384,338,30,2
3385,338,33,2
3386,338,0,2
3387,338,17,3
3388,338,32,3
3389,339,33,0
3390,339,34,0
3391,339,35,0
3392,339,79,0
3393,339,70,0
3394,339,23,0
3395,339,14,0
3396,339,45,0
3397,339,51,0
3398,339,0,0
3399,340,22,3
3400,340,35,2
3401,340,0,3
3402,340,60,3
3403,340,29,2
3404,340,14,3
3405,340,52,3
3406,340,67,3
3407,340,10,3
3408,340,8,3
3409,341,81,3
3410,341,39,3
3411,341,9,3
3412,341,45,3
3413,341,28,2
3414,341,37,3
3415,341,18,2
3416,341,40,3
3417,341,32,3
3418,341,0,2
3419,342,13,1
3420,342,59,1
3421,342,33,1
3422,342,19,1
3423,342,26,1
3424,342,18,1
3425,342,64,1
3426,342,14,1
3427,342,29,1
3428,342,0,1
3429,343,21,2
3430,343,70,3
3431,343,83,3
3432,343,-1,3
3433,343,97,2
3434,343,1,3
3435,343,60,2
3436,343,35,1
3437,343,59,3
3438,343,0,3
3439,344,35,1
3440,344,13,1
3441,344,14,0
3442,344,23,0
3443,344,21,1
3444,344,32,0
3445,344,10,1
3446,344,95,0
3447,344,52,1
3448,344,56,1
3449,345,8,2
3450,345,6,3
3451,345,29,3
3452,345,32,3
3453,345,69,2
3454,345,15,3
3455,345,39,3
3456,345,0,3
3457,345,52,3
3458,345,43,2
3459,346,9,1
3460,346,13,1
3461,346,59,1
3462,346,32,0
3463,346,7,0
3464,346,42,0
3465,346,45,1
3466,346,5,1
3467,346,48,1
3468,346,0,1
3469,347,29,3
3470,347,11,2
3471,347,45,2
3472,347,21,2
3473,347,38,2
3474,347,10,2
3475,347,7,2
3476,347,18,2
3477,347,17,2
3478,347,51,2
3479,348,-1,1
3480,348,6,1
3481,348,40,1
3482,348,18,1
3483,348,2,0
3484,348,3,1
3485,348,33,0
3486,348,49,1
3487,348,11,1
3488,348,32,1
3489,349,8,0
3490,349,14,0
3491,349,11,1
3492,349,17,1
3493,349,25,1
3494,349,49,0
3495,349,33,3
3496,349,10,0
3497,349,23,0
3498,349,57,1
3499,350,10,3
3500,350,0,2
3501,350,38,3
3502,350,32,3
3503,350,14,3
3504,350,20,3
3505,350,17,3
3506,350,33,3
3507,350,57,3
3508,350,53,3
3509,351,8,0
3510,351,-1,1
3511,351,50,0
3512,351,29,0
3513,351,39,1
3514,351,42,0
3515,351,19,0
3516,351,23,0
3517,351,18,1
3518,351,33,0
3519,352,-1,2
3520,352,38,3
3521,352,68,3
3522,352,41,3
3523,352,20,3
3524,352,6,2
3525,352,14,3
3526,352,29,3
3527,352,56,2
3528,352,67,3
3529,353,13,0
3530,353,30,0
3531,353,2,0
3532,353,12,1
3533,353,21,1
3534,353,53,1
3535,353,60,1
3536,353,50,0
3537,353,25,1
3538,353,58,1
3539,354,38,3
3540,354,97,3
3541,354,51,3
3542,354,6,3
3543,354,2,3
3544,354,26,3
3545,354,0,2
3546,354,33,3
3547,354,17,3
3548,354,27,2
3549,355,10,1
3550,355,42,0
3551,355,33,0
3552,355,0,1
3553,355,49,1
3554,355,40,1
3555,355,52,1
3556,355,60,1
3557,355,71,0
3558,355,18,1
3559,356,22,0
3560,356,76,1
3561,356,88,0
3562,356,29,0
3563,356,23,1
3564,356,38,0
3565,356,50,0
3566,356,60,1
3567,356,51,0
3568,356,18,0
3569,357,33,3
3570,357,23,3
3571,357,10,3
3572,357,50,3
3573,357,6,3
3574,357,-1,3
3575,357,9,3
3576,357,52,3
3577,357,19,3
3578,357,34,3
3579,358,46,2
3580,358,53,3
3581,358,13,2
3582,358,20,2
3583,358,32,3
3584,358,59,2
3585,358,95,3
3586,358,23,3
3587,358,6,0
3588,358,14,3
3589,359,8,0
3590,359,14,0
3591,359,54,0
3592,359,16,2
3593,359,33,0
3594,359,59,0
3595,359,29,0
3596,359,23,0
3597,359,51,0
3598,359,45,0
3599,360,29,2
3600,360,2,3
3601,360,0,2
3602,360,41,2
3603,360,52,2
3604,360,6,2
3605,360,18,2
3606,360,32,2
3607,360,20,2
3608,360,53,3
3609,361,9,1
3610,361,37,1
3611,361,38,1
3612,361,56,1
3613,361,49,0
3614,361,10,1
3615,361,18,1
3616,361,43,1
3617,361,41,1
3618,361,11,1
3619,362,35,2
3620,362,48,3
3621,362,37,2
3622,362,54,3
3623,362,10,3
3624,362,38,3
3625,362,-1,3
3626,362,12,2
3627,362,7,3
3628,362,58,3
3629,363,6,3
3630,363,53,3
3631,363,20,3
3632,363,27,2
3633,363,40,3
3634,363,28,3
3635,363,86,2
3636,363,18,3
3637,363,14,2
3638,363,0,2
3639,364,20,1
3640,364,6,1
3641,364,3,1
3642,364,13,1
3643,364,41,1
3644,364,38,1
3645,364,53,1
3646,364,14,0
3647,364,42,0
3648,364,33,1
3649,365,1,3
3650,365,33,3
3651,365,49,3
3652,365,13,3
3653,365,32,3
3654,365,14,3
3655,365,19,2
3656,365,37,3
3657,365,41,3
3658,365,39,2
3659,366,-1,0
3660,366,38,1
3661,366,29,1
3662,366,18,0
3663,366,17,1
3664,366,21,1
3665,366,48,1
3666,366,0,0
3667,366,14,1
3668,366,61,0
3669,367,22,0
3670,367,38,0
3671,367,13,0
3672,367,32,1
3673,367,45,1
3674,367,17,1
3675,367,10,1
3676,367,0,0
3677,367,6,0
3678,367,29,0
3679,368,83,0
3680,368,13,3
3681,368,35,2
3682,368,2,0
3683,368,11,0
3684,368,21,2
3685,368,32,3
3686,368,14,2
3687,368,33,2
3688,368,86,0
3689,369,35,2
3690,369,33,3
3691,369,13,3
3692,369,14,3
3693,369,21,3
3694,369,56,2
3695,369,6,3
3696,369,51,3
3697,369,18,3
3698,369,64,3
3699,370,0,1
3700,370,14,0
3701,370,39,0
3702,370,5,0
3703,370,18,0
3704,370,37,0
3705,370,52,0
3706,370,19,1
3707,370,33,0
3708,370,6,0
3709,371,35,2
3710,371,38,3
3711,371,97,3
3712,371,65,2
3713,371,7,3
3714,371,24,2
3715,371,19,3
3716,371,56,2
3717,371,0,3
3718,371,5,2
3719,372,11,3
3720,372,83,3
3721,372,38,2
3722,372,61,3
3723,372,21,2
3724,372,18,2
3725,372,27,2
3726,372,2,2
3727,372,19,2
3728,372,23,2
3729,373,-1,2
3730,373,38,1
3731,373,21,0
3732,373,24,2
3733,373,39,1
3734,373,19,1
3735,373,0,1
3736,373,33,0
3737,373,6,1
3738,373,60,1
3739,374,53,2
3740,374,38,3
3741,374,1,3
3742,374,14,3
3743,374,29,3
3744,374,10,3
3745,374,17,2
3746,374,21,3
3747,374,19,2
3748,374,41,2
3749,375,20,1
3750,375,3,0
3751,375,50,1
3752,375,41,0
3753,375,33,1
3754,375,48,0
3755,375,45,0
3756,375,14,0
3757,375,2,0
3758,375,8,0
3759,376,10,3
3760,376,13,3
3761,376,35,2
3762,376,53,3
3763,376,15,3
3764,376,18,3
3765,376,58,3
3766,376,40,3
3767,376,27,2
3768,376,26,3
3769,377,11,2
3770,377,48,2
3771,377,15,3
3772,377,10,2
3773,377,21,2
3774,377,6,2
3775,377,3,2
3776,377,39,3
3777,377,27,2
3778,377,41,2
3779,378,88,3
3780,378,97,3
3781,378,87,3
3782,378,3,3
3783,378,41,3
3784,378,18,2
3785,378,33,3
3786,378,19,3
3787,378,9,3
3788,378,26,3
3789,379,10,0
3790,379,35,0
3791,379,41,0
3792,379,54,0
3793,379,13,0
3794,379,39,0
3795,379,19,0
3796,379,0,1
3797,379,61,0
3798,379,6,0
3799,380,14,3
3800,380,21,3
3801,380,37,2
3802,380,17,3
3803,380,67,3
3804,380,18,2
3805,380,32,3
3806,380,56,2
3807,380,0,1
3808,380,80,3
3809,381,54,2
3810,381,38,3
3811,381,10,3
3812,381,21,3
3813,381,-1,3
3814,381,17,2
3815,381,18,2
3816,381,26,3
3817,381,19,3
3818,381,6,3
3819,382,46,0
3820,382,77,1
3821,382,37,0
3822,382,13,1
3823,382,38,1
3824,382,45,1
3825,382,7,0
3826,382,32,1
3827,382,42,0
3828,382,-1,1
3829,383,32,2
3830,383,48,3
3831,383,0,3
3832,383,10,3
3833,383,59,2
3834,383,61,3
3835,383,6,2
3836,383,26,3
3837,383,39,2
3838,383,92,3
3839,384,76,3
3840,384,35,2
3841,384,34,3
3842,384,54,2
3843,384,11,2
3844,384,12,2
3845,384,15,3
3846,384,39,2
3847,384,19,3
3848,384,14,3
3849,385,8,2
3850,385,9,3
3851,385,22,3
3852,385,41,3
3853,385,37,2
3854,385,12,2
3855,385,58,2
3856,385,48,2
3857,385,27,1
3858,385,6,3
3859,386,38,1
3860,386,7,1
3861,386,21,1
3862,386,45,1
3863,386,25,1
3864,386,9,1
3865,386,52,1
3866,386,14,0
3867,386,18,1
3868,386,0,1
3869,387,13,1
3870,387,38,1
3871,387,1,1
3872,387,49,1
3873,387,14,0
3874,387,11,0
3875,387,3,1
3876,387,-1,1
3877,387,48,1
3878,387,39,1
3879,388,38,2
3880,388,4,2
3881,388,14,2
3882,388,26,2
3883,388,7,2
3884,388,19,2
3885,388,6,2
3886,388,3,2
3887,388,18,2
3888,388,32,2
3889,389,23,2
3890,389,45,2
3891,389,37,3
3892,389,41,2
3893,389,39,3
3894,389,32,2
3895,389,6,3
3896,389,33,2
3897,389,18,2
3898,389,51,3
3899,390,9,3
3900,390,7,3
3901,390,59,2
3902,390,39,3
3903,390,15,2
3904,390,40,3
3905,390,18,3
3906,390,6,3
3907,390,-1,3
3908,390,33,3
3909,391,22,0
3910,391,38,0
3911,391,45,1
3912,391,32,0
3913,391,17,1
3914,391,89,0
3915,391,52,0
3916,391,4,1
3917,391,70,1
3918,391,23,1
3919,392,-1,1
3920,392,68,1
3921,392,33,1
3922,392,35,0
3923,392,37,0
3924,392,29,0
3925,392,25,0
3926,392,0,1
3927,392,14,0
3928,392,4,0
3929,393,47,3
3930,393,94,3
3931,393,29,3
3932,393,38,3
3933,393,32,3
3934,393,15,3
3935,393,12,3
3936,393,10,3
3937,393,-1,2
3938,393,2,3
3939,394,46,1
3940,394,8,1
3941,394,83,1
3942,394,34,1
3943,394,49,1
3944,394,37,1
3945,394,51,1
3946,394,0,0
3947,394,29,1
3948,394,10,1
3949,395,9,0
3950,395,15,1
3951,395,23,0
3952,395,14,0
3953,395,32,0
3954,395,39,0
3955,395,56,0
3956,395,61,0
3957,395,71,0
3958,395,40,1
3959,396,5,2
3960,396,12,2
3961,396,0,2
3962,396,39,3
3963,396,6,3
3964,396,61,2
3965,396,24,2
3966,396,10,3
3967,396,33,3
3968,396,42,3
3969,397,13,1
3970,397,7,0
3971,397,10,1
3972,397,45,1
3973,397,33,0
3974,397,23,1
3975,397,38,1
3976,397,89,0
3977,397,51,0
3978,397,49,1
3979,398,70,0
3980,398,37,0
3981,398,59,0
3982,398,25,0
3983,398,32,0
3984,398,21,0
3985,398,18,0
3986,398,56,0
3987,398,9,0
3988,398,48,1
3989,399,35,2
3990,399,34,2
3991,399,42,2
3992,399,33,2
3993,399,58,2
3994,399,0,2
3995,399,3,2
3996,399,7,2
3997,399,29,3
3998,399,41,2
3999,400,-1,3
4000,400,15,3
4001,400,50,3
4002,400,38,3
4003,400,0,2
4004,400,20,3
4005,400,21,3
4006,400,14,3
4007,400,39,2
4008,400,32,3
4009,401,12,1
4010,401,13,1
4011,401,6,1
4012,401,-1,1
4013,401,16,2
4014,401,10,1
4015,401,39,1
4016,401,53,1
4017,401,28,1
4018,401,7,0
4019,402,10,0
4020,402,33,1
4021,402,14,0
4022,402,13,1
4023,402,20,0
4024,402,38,1
4025,402,54,1
4026,402,59,1
4027,402,0,1
4028,402,41,1
4029,403,72,3
4030,403,88,3
4031,403,10,3
4032,403,74,3
4033,403,54,3
4034,403,33,3
4035,403,26,3
4036,403,18,3
4037,403,52,3
4038,403,20,3
4039,404,38,2
4040,404,10,2
4041,404,6,2
4042,404,14,2
4043,404,41,2
4044,404,4,0
4045,404,21,2
4046,404,39,2
4047,404,33,0
4048,404,56,2
4049,405,68,0
4050,405,20,1
4051,405,14,0
4052,405,24,0
4053,405,59,1
4054,405,32,1
4055,405,-1,1
4056,405,10,1
4057,405,48,1
4058,405,33,0
4059,406,32,0
4060,406,-1,0
4061,406,83,0
4062,406,54,0
4063,406,61,0
4064,406,6,0
4065,406,48,0
4066,406,29,0
4067,406,27,1
4068,406,64,0
4069,407,8,1
4070,407,34,1
4071,407,77,1
4072,407,33,0
4073,407,54,1
4074,407,53,1
4075,407,35,1
4076,407,51,0
4077,407,41,1
4078,407,10,1
4079,408,14,0
4080,408,7,0
4081,408,41,0
4082,408,12,0
4083,408,15,0
4084,408,33,1
4085,408,54,0
4086,408,32,1
4087,408,37,1
4088,408,45,0
4089,409,10,0
4090,409,88,0
4091,409,32,0
4092,409,51,0
4093,409,54,0
4094,409,39,0
4095,409,41,0
4096,409,29,1
4097,409,33,0
4098,409,14,0
4099,410,8,0
4100,410,7,0
4101,410,0,1
4102,410,60,1
4103,410,23,0
4104,410,56,0
4105,410,10,0
4106,410,64,1
4107,410,40,1
4108,410,17,1
4109,411,46,3
4110,411,10,3
4111,411,21,3
4112,411,26,3
4113,411,43,2
4114,411,33,3
4115,411,67,3
4116,411,48,3
4117,411,18,3
4118,411,0,2
4119,412,13,3
4120,412,9,3
4121,412,0,2
4122,412,29,3
4123,412,19,2
4124,412,23,3
4125,412,48,3
4126,412,14,3
4127,412,28,2
4128,412,26,3
4129,413,10,3
4130,413,83,2
4131,413,38,3
4132,413,54,3
4133,413,45,3
4134,413,21,3
4135,413,15,3
4136,413,41,3
4137,413,19,2
4138,413,26,2
4139,414,29,3
4140,414,13,2
4141,414,60,2
4142,414,56,2
4143,414,67,2
4144,414,20,2
4145,414,39,2
4146,414,61,2
4147,414,33,2
4148,414,3,2
4149,415,0,2
4150,415,51,2
4151,415,32,3
4152,415,33,3
4153,415,59,3
4154,415,45,3
4155,415,44,3
4156,415,19,3
4157,415,56,2
4158,415,2,2
4159,416,38,1
4160,416,33,0
4161,416,24,3
4162,416,41,1
4163,416,18,1
4164,416,29,1
4165,416,53,1
4166,416,14,0
4167,416,32,1
4168,416,26,0
4169,417,32,3
4170,417,11,3
4171,417,53,2
4172,417,0,3
4173,417,15,3
4174,417,21,3
4175,417,48,2
4176,417,56,2
4177,417,51,3
4178,417,59,2
4179,418,33,3
4180,418,47,3
4181,418,41,3
4182,418,13,3
4183,418,67,3
4184,418,52,3
4185,418,42,3
4186,418,32,3
4187,418,19,3
4188,418,6,3
4189,419,68,0
4190,419,7,0
4191,419,35,1
4192,419,15,0
4193,419,32,1
4194,419,10,1
4195,419,18,1
4196,419,6,1
4197,419,61,1
4198,419,48,1
4199,420,9,3
4200,420,12,3
4201,420,23,3
4202,420,41,3
4203,420,69,3
4204,420,3,3
4205,420,39,3
4206,420,40,3
4207,420,32,2
4208,420,20,3
4209,421,46,3
4210,421,72,2
4211,421,1,3
4212,421,12,3
4213,421,54,3
4214,421,20,3
4215,421,18,3
4216,421,2,3
4217,421,61,3
4218,421,41,3
4219,422,-1,0
4220,422,63,0
4221,422,88,0
4222,422,14,1
4223,422,15,0
4224,422,54,0
4225,422,21,0
4226,422,58,0
4227,422,51,0
4228,422,10,0
4229,423,48,1
4230,423,7,0
4231,423,25,1
4232,423,6,1
4233,423,33,1
4234,423,18,1
4235,423,19,1
4236,423,14,0
4237,423,11,0
4238,423,8,0
4239,424,54,2
4240,424,97,2
4241,424,14,2
4242,424,35,2
4243,424,-1,3
4244,424,33,2
4245,424,0,2
4246,424,29,2
4247,424,9,2
4248,424,32,2
4249,425,33,0
4250,425,38,1
4251,425,13,1
4252,425,35,1
4253,425,6,1
4254,425,52,0
4255,425,32,1
4256,425,56,1
4257,425,10,0
4258,425,26,0
4259,426,7,3
4260,426,65,2
4261,426,12,3
4262,426,0,2
4263,426,-1,3
4264,426,20,3
4265,426,10,3
4266,426,32,3
4267,426,19,3
4268,426,40,3
4269,427,70,1
4270,427,78,0
4271,427,13,0
4272,427,0,1
4273,427,39,0
4274,427,32,0
4275,427,25,0
4276,427,59,0
4277,427,15,0
4278,427,2,1
4279,428,8,2
4280,428,10,2
4281,428,18,2
4282,428,21,2
4283,428,6,3
4284,428,20,2
4285,428,23,2
4286,428,41,2
4287,428,7,2
4288,428,26,2
4289,429,81,2
4290,429,29,2
4291,429,-1,3
4292,429,18,3
4293,429,54,2
4294,429,59,2
4295,429,21,2
4296,429,27,2
4297,429,5,2
4298,429,20,2
4299,430,68,3
4300,430,75,3
4301,430,63,2
4302,430,41,3
4303,430,25,3
4304,430,54,2
4305,430,33,3
4306,430,24,2
4307,430,4,3
4308,430,3,3
4309,431,22,2
4310,431,14,2
4311,431,-1,3
4312,431,18,2
4313,431,27,2
4314,431,32,2
4315,431,51,2
4316,431,11,2
4317,431,29,2
4318,431,20,2
4319,432,23,1
4320,432,13,0
4321,432,50,1
4322,432,12,0
4323,432,41,0
4324,432,14,0
4325,432,6,0
4326,432,2,0
4327,432,56,1
4328,432,26,1
4329,433,75,1
4330,433,50,0
4331,433,20,0
4332,433,32,0
4333,433,28,1
4334,433,33,0
4335,433,45,1
4336,433,8,0
4337,433,23,0
4338,433,29,0
4339,434,1,0
4340,434,-1,0
4341,434,4,0
4342,434,-1,0
4343,434,9,0
4344,434,70,0
4345,434,18,0
4346,434,60,0
4347,434,25,0
4348,434,92,0
4349,435,-1,3
4350,435,68,3
4351,435,35,2
4352,435,59,3
4353,435,1,3
4354,435,0,2
4355,435,20,3
4356,435,14,3
4357,435,4,3
4358,435,18,2
4359,436,30,3
4360,436,14,3
4361,436,10,3
4362,436,29,2
4363,436,41,3
4364,436,5,2
4365,436,6,3
4366,436,18,2
4367,436,28,2
4368,436,51,3
4369,437,10,3
4370,437,7,3
4371,437,48,3
4372,437,20,3
4373,437,2,3
4374,437,18,3
4375,437,45,3
4376,437,27,2
4377,437,56,2
4378,437,52,3
4379,438,1,1
4380,438,83,0
4381,438,31,0
4382,438,53,1
4383,438,49,0
4384,438,59,1
4385,438,7,0
4386,438,39,1
4387,438,10,1
4388,438,52,1
4389,439,10,3
4390,439,23,0
4391,439,12,0
4392,439,19,1
4393,439,63,0
4394,439,2,0
4395,439,18,1
4396,439,56,1
4397,439,-1,0
4398,439,64,1
4399,440,-1,2
4400,440,23,3
4401,440,35,2
4402,440,15,3
4403,440,6,2
4404,440,45,3
4405,440,71,0
4406,440,33,3
4407,440,28,3
4408,440,27,2
4409,441,17,2
4410,441,24,2
4411,441,89,3
4412,441,0,2
4413,441,6,2
4414,441,18,3
4415,441,41,3
4416,441,32,3
4417,441,26,3
4418,441,80,3
4419,442,22,0
4420,442,37,0
4421,442,54,0
4422,442,29,1
4423,442,45,0
4424,442,14,1
4425,442,10,0
4426,442,9,0
4427,442,53,1
4428,442,38,0
4429,443,7,0
4430,443,1,1
4431,443,38,1
4432,443,-1,1
4433,443,21,1
4434,443,39,1
4435,443,64,1
4436,443,49,1
4437,443,19,1
4438,443,29,0
4439,444,13,1
4440,444,7,0
4441,444,41,0
4442,444,0,3
4443,444,35,1
4444,444,43,0
4445,444,10,1
4446,444,18,0
4447,444,14,0
4448,444,23,0
4449,445,53,3
4450,445,54,3
4451,445,5,3
4452,445,21,3
4453,445,6,3
4454,445,10,3
4455,445,32,3
4456,445,18,3
4457,445,19,3
4458,445,41,3
4459,446,41,2
4460,446,60,2
4461,446,43,0
4462,446,2,0
4463,446,71,0
4464,446,17,0
4465,446,7,0
4466,446,23,1
4467,446,82,0
4468,446,33,1
4469,447,48,2
4470,447,13,3
4471,447,35,2
4472,447,0,2
4473,447,33,2
4474,447,10,3
4475,447,41,2
4476,447,56,2
4477,447,15,2
4478,447,18,2
4479,448,-1,3
4480,448,35,2
4481,448,9,3
4482,448,33,3
4483,448,55,2
4484,448,21,3
4485,448,44,3
4486,448,39,3
4487,448,18,3
4488,448,2,3
4489,449,-1,3
4490,449,38,3
4491,449,9,3
4492,449,23,2
4493,449,30,3
4494,449,10,3
4495,449,7,3
4496,449,39,3
4497,449,50,3
4498,449,33,3
4499,450,13,3
4500,450,14,3
4501,450,35,2
4502,450,60,3
4503,450,29,3
4504,450,33,3
4505,450,41,3
4506,450,34,3
4507,450,92,3
4508,450,10,3
4509,451,-1,2
4510,451,13,2
4511,451,54,2
4512,451,29,2
4513,451,14,2
4514,451,35,2
4515,451,6,2
4516,451,26,2
4517,451,27,0
4518,451,23,2
4519,452,-1,3
4520,452,9,3
4521,452,68,3
4522,452,10,3
4523,452,2,3
4524,452,53,3
4525,452,41,3
4526,452,18,3
4527,452,4,2
4528,452,45,3
4529,453,10,3
4530,453,0,2
4531,453,37,3
4532,453,20,2
4533,453,18,2
4534,453,6,2
4535,453,14,3
4536,453,16,0
4537,453,38,3
4538,453,45,3
4539,454,10,2
4540,454,12,2
4541,454,25,2
4542,454,18,2
4543,454,35,2
4544,454,0,2
4545,454,45,2
4546,454,14,2
4547,454,27,1
4548,454,20,2
4549,455,13,2
4550,455,38,2
4551,455,1,2
4552,455,59,2
4553,455,5,2
4554,455,12,2
4555,455,58,2
4556,455,52,2
4557,455,19,2
4558,455,32,2
4559,456,75,2
4560,456,10,2
4561,456,37,1
4562,456,35,2
4563,456,38,2
4564,456,52,2
4565,456,14,2
4566,456,51,1
4567,456,67,2
4568,456,43,0
4569,457,38,0
4570,457,9,0
4571,457,0,0
4572,457,41,0
4573,457,32,0
4574,457,58,0
4575,457,6,0
4576,457,7,0
4577,457,3,0
4578,457,40,0
4579,458,9,2
4580,458,13,2
4581,458,53,2
4582,458,54,2
4583,458,3,2
4584,458,10,3
4585,458,12,2
4586,458,32,3
4587,458,21,2
4588,458,20,2
4589,459,0,1
4590,459,51,1
4591,459,14,0
4592,459,17,1
4593,459,50,0
4594,459,43,1
4595,459,8,1
4596,459,26,1
4597,459,48,1
4598,459,6,1
4599,460,48,2
4600,460,37,2
4601,460,33,2
4602,460,20,2
4603,460,15,3
4604,460,5,2
4605,460,52,2
4606,460,51,3
4607,460,0,2
4608,460,41,2
4609,461,1,3
4610,461,11,2
4611,461,6,3
4612,461,3,3
4613,461,15,3
4614,461,37,3
4615,461,58,3
4616,461,32,3
4617,461,61,3
4618,461,52,3
4619,462,8,0
4620,462,41,0
4621,462,33,0
4622,462,39,1
4623,462,38,1
4624,462,52,0
4625,462,53,1
4626,462,59,1
4627,462,21,0
4628,462,29,0
4629,463,34,2
4630,463,0,2
4631,463,79,2
4632,463,63,2
4633,463,29,2
4634,463,14,2
4635,463,-1,2
4636,463,10,2
4637,463,48,2
4638,463,41,2
4639,464,9,3
4640,464,14,3
4641,464,45,3
4642,464,10,3
4643,464,41,3
4644,464,26,3
4645,464,0,2
4646,464,32,3
4647,464,39,3
4648,464,20,3
4649,465,11,1
4650,465,20,3
4651,465,1,0
4652,465,37,0
4653,465,54,1
4654,465,38,0
4655,465,84,0
4656,465,21,0
4657,465,9,0
4658,465,18,0
4659,466,1,2
4660,466,83,2
4661,466,51,3
4662,466,0,2
4663,466,41,2
4664,466,10,2
4665,466,67,2
4666,466,15,2
4667,466,18,2
4668,466,32,2
4669,467,7,3
4670,467,1,3
4671,467,54,2
4672,467,11,2
4673,467,21,3
4674,467,56,2
4675,467,37,2
4676,467,18,2
4677,467,39,3
4678,467,40,3
4679,468,11,1
4680,468,61,1
4681,468,37,1
4682,468,45,1
4683,468,51,1
4684,468,6,1
4685,468,19,1
4686,468,10,1
4687,468,9,1
4688,468,27,1
4689,469,83,0
4690,469,9,3
4691,469,53,3
4692,469,45,3
4693,469,0,2
4694,469,15,3
4695,469,37,3
4696,469,4,0
4697,469,59,2
4698,469,27,2
4699,470,34,1
4700,470,39,1
4701,470,7,0
4702,470,58,1
4703,470,53,1
4704,470,20,0
4705,470,56,0
4706,470,41,1
4707,470,26,0
4708,470,51,0
4709,471,14,1
4710,471,10,1
4711,471,33,1
4712,471,0,1
4713,471,19,1
4714,471,51,0
4715,471,6,1
4716,471,37,1
4717,471,18,1
4718,471,41,1
4719,472,10,1
4720,472,5,1
4721,472,53,1
4722,472,38,1
4723,472,35,1
4724,472,20,0
4725,472,41,1
4726,472,18,1
4727,472,34,1
4728,472,57,1
4729,473,33,0
4730,473,9,1
4731,473,48,1
4732,473,45,1
4733,473,35,1
4734,473,32,1
4735,473,6,1
4736,473,40,1
4737,473,26,0
4738,473,14,0
4739,474,10,1
4740,474,88,0
4741,474,38,0
4742,474,39,0
4743,474,21,0
4744,474,32,0
4745,474,37,0
4746,474,49,0
4747,474,61,1
4748,474,19,1
4749,475,63,1
4750,475,0,0
4751,475,25,0
